asset_id,channel,file,archive_path,external_only,bytes,sha256,source_file,source_copy,readiness,readiness_holds,destination_status,source_sha256,width,height,pages
w07-wide,social format export,downloads/publishing-kit/weeks/w07/w07-wide.png,weeks/w07/w07-wide.png,False,1281841,8a7f6d73ed103505b65988e210df9cd72fe3062e457bb2143c85b7a36f243015,assets/exports/w07-wide.webp,CAMPAIGN.weeks[id=w07],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,3ad3e77953987a8b45dcd6e94b17c86c4b151a5ef0369372b5b90dd14b91f54e,1600,900,
w08,LinkedIn caption,downloads/publishing-kit/weeks/w08/caption.txt,weeks/w08/caption.txt,False,664,db964bc20a298282dddf7ded9ef1c46ee669dd9ddae1b9a78f1001fae15fbf41,campaign-data.js,CAMPAIGN.weeks[id=w08].caption,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,3e4fe0cb7bd76e0959ceb2683f2d8c8e36a9fdff743e6d9b5fcbe0b3c50dca8b,,,
w08,complete source copy,downloads/publishing-kit/weeks/w08/source-copy.json,weeks/w08/source-copy.json,False,1309,1b5049be3eae74729e07cedd003313e8b6457b1849cafc83071db2b325920685,campaign-data.js,CAMPAIGN.weeks[id=w08],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,3e4fe0cb7bd76e0959ceb2683f2d8c8e36a9fdff743e6d9b5fcbe0b3c50dca8b,,,
w08,instructions,downloads/publishing-kit/weeks/w08/README.txt,weeks/w08/README.txt,False,711,b836a5bbbd8869b0125c6f84febefa9e31451c2230afd04fe27878249f63c62a,campaign-data.js,,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,3e4fe0cb7bd76e0959ceb2683f2d8c8e36a9fdff743e6d9b5fcbe0b3c50dca8b,,,
w08-feed,social format export,downloads/publishing-kit/weeks/w08/w08-feed.png,weeks/w08/w08-feed.png,False,307944,beab831392fdaec64609a888ee436f9d3f946486c0a39229d6f2d92c781233f0,assets/exports/w08-feed.webp,CAMPAIGN.weeks[id=w08],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,69267afcaec25aa9b0782deaa7ec5584496449c5d953ba22f4a4b7e99699286e,1080,1350,
w08-square,social format export,downloads/publishing-kit/weeks/w08/w08-square.png,weeks/w08/w08-square.png,False,297459,d80cdc001c2a6ace27cb4d1280600e9c2b11774ed6458a164229101c50cc5c7b,assets/exports/w08-square.webp,CAMPAIGN.weeks[id=w08],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,bae7dcf561569dd13d026334cef5a34d1c567ec553c631791a870e864f0a1b4c,1080,1080,
w08-story,social format export,downloads/publishing-kit/weeks/w08/w08-story.png,weeks/w08/w08-story.png,False,350129,cc8e78cdfa4511a65ec98b79d975a942e4003722de6452035e2117875e930a85,assets/exports/w08-story.webp,CAMPAIGN.weeks[id=w08],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,5c73e7dba47679a8a6c40fb4d6d6d251a4251070934a3d76ac33e54e03bcc60c,1080,1920,
w08-wide,social format export,downloads/publishing-kit/weeks/w08/w08-wide.png,weeks/w08/w08-wide.png,False,751541,845a9078fb8807ec790f90aa31b6c103f88a8498137aa5b4d5c6daee63e36312,assets/exports/w08-wide.webp,CAMPAIGN.weeks[id=w08],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,cff0c4b9447b76894d4dee90ef7adffd4d9ed25b7d8193b6d4de946f027a7c2d,1600,900,
w09,LinkedIn caption,downloads/publishing-kit/weeks/w09/caption.txt,weeks/w09/caption.txt,False,698,3ab59f760d5489db3a50b2fc2e26e494e5f5883dfe0d0679186fc8e77c73d724,campaign-data.js,CAMPAIGN.weeks[id=w09].caption,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,3e4fe0cb7bd76e0959ceb2683f2d8c8e36a9fdff743e6d9b5fcbe0b3c50dca8b,,,
w09,complete source copy,downloads/publishing-kit/weeks/w09/source-copy.json,weeks/w09/source-copy.json,False,1420,0fb3d746b581908f16a63e579113821421bc302da9cce1c4329fe78e71b757a7,campaign-data.js,CAMPAIGN.weeks[id=w09],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,3e4fe0cb7bd76e0959ceb2683f2d8c8e36a9fdff743e6d9b5fcbe0b3c50dca8b,,,
w09,instructions,downloads/publishing-kit/weeks/w09/README.txt,weeks/w09/README.txt,False,751,39994ed2432d76e9fa79ee661fe0e49021afa57876c0943506953e4a31f378ff,campaign-data.js,,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,3e4fe0cb7bd76e0959ceb2683f2d8c8e36a9fdff743e6d9b5fcbe0b3c50dca8b,,,
w09-feed,social format export,downloads/publishing-kit/weeks/w09/w09-feed.png,weeks/w09/w09-feed.png,False,586626,4a42977cf25ab68f18a67e5051b9fe7bd27b4d1084755641ca6cecc8baa5b376,assets/exports/w09-feed.webp,CAMPAIGN.weeks[id=w09],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,f664bea98d168c3ec1e8c52781708a09bdb3542baa077292cf2ab3a3f9214212,1080,1350,
w09-square,social format export,downloads/publishing-kit/weeks/w09/w09-square.png,weeks/w09/w09-square.png,False,504057,a8d9ab67527a08a645c1d2297fa79cc42fa40bc7a74c571befb2667a282babbe,assets/exports/w09-square.webp,CAMPAIGN.weeks[id=w09],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,bb9376697725249b7fb442badb2b850a64df2561150e58aa86d371680aa16ff9,1080,1080,
w09-story,social format export,downloads/publishing-kit/weeks/w09/w09-story.png,weeks/w09/w09-story.png,False,756503,2b5ad4a0523346d71dd96ffd91ecd2daa0b27752fe022091c23b61838b2fff70,assets/exports/w09-story.webp,CAMPAIGN.weeks[id=w09],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,0588b7028efe8e952cc44dd9a4a6c11d313b4207b4cb5132ae5a8c90b0bfa4bb,1080,1920,
w09-wide,social format export,downloads/publishing-kit/weeks/w09/w09-wide.png,weeks/w09/w09-wide.png,False,684437,6bc3f105f1eb0cabb977002449f3bf9b9b14aabfe3f8806e5b21672488f328b4,assets/exports/w09-wide.webp,CAMPAIGN.weeks[id=w09],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,e205b4919283db7bb5a38fea3685e81e74bfd2216ca1d0a48c832e1095c9542b,1600,900,
w10,LinkedIn caption,downloads/publishing-kit/weeks/w10/caption.txt,weeks/w10/caption.txt,False,660,00969641fa42a5c6905b474f3461a4fdd4d4079f336dad75b2919836afc4cf2f,campaign-data.js,CAMPAIGN.weeks[id=w10].caption,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,3e4fe0cb7bd76e0959ceb2683f2d8c8e36a9fdff743e6d9b5fcbe0b3c50dca8b,,,
w10,complete source copy,downloads/publishing-kit/weeks/w10/source-copy.json,weeks/w10/source-copy.json,False,1337,80c74397097e1ade4711251bd446e03c5c838e2dbe88ec5c0d76e198df2dfdeb,campaign-data.js,CAMPAIGN.weeks[id=w10],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,3e4fe0cb7bd76e0959ceb2683f2d8c8e36a9fdff743e6d9b5fcbe0b3c50dca8b,,,
w10,instructions,downloads/publishing-kit/weeks/w10/README.txt,weeks/w10/README.txt,False,881,2c61203aa835f5d432df98c69d894892104a98297acf8feafdce0133cf0d98b3,campaign-data.js,,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,3e4fe0cb7bd76e0959ceb2683f2d8c8e36a9fdff743e6d9b5fcbe0b3c50dca8b,,,
w10-feed,social format export,downloads/publishing-kit/weeks/w10/w10-feed.png,weeks/w10/w10-feed.png,False,398256,2e1d3725db8933c778f3bb942ee9c595127c2018f5a4b89ef1a8d7e05dca9a84,assets/exports/w10-feed.webp,CAMPAIGN.weeks[id=w10],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,c7e9e8d43f947ce0ae489cc2c038bdbeece4e20e4f6e318b2472de5c85e2bce8,1080,1350,
w10-square,social format export,downloads/publishing-kit/weeks/w10/w10-square.png,weeks/w10/w10-square.png,False,359789,7893ac1a971ba49f492c2ddbdfc344d68cc9660dd8a6dc2ddd1816e41d4c2673,assets/exports/w10-square.webp,CAMPAIGN.weeks[id=w10],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,67e9da6ff5b61b5095003aad210bbe43602e5d7d4e17048ef6eb6ae5ba60ff78,1080,1080,
w10-story,social format export,downloads/publishing-kit/weeks/w10/w10-story.png,weeks/w10/w10-story.png,False,489929,6771fda0a66014a7a2bc9aeb5b9dbf865ccb39649acbe3a6dfa6e03907bf1ba4,assets/exports/w10-story.webp,CAMPAIGN.weeks[id=w10],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,ec49ff0000a8b106f2c3786c069778c381b3ef143296a4f4038b2408ff5678ae,1080,1920,
w10-wide,social format export,downloads/publishing-kit/weeks/w10/w10-wide.png,weeks/w10/w10-wide.png,False,847944,bb2637a0ab378418adcd41783d3c4d01bce81fb7400e1ebc5563277c17a343f0,assets/exports/w10-wide.webp,CAMPAIGN.weeks[id=w10],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,760adab5b15a0293dff39b4e71efc18a40f5679f925e9bc94a687b1f0b731c4b,1600,900,
w11,LinkedIn caption,downloads/publishing-kit/weeks/w11/caption.txt,weeks/w11/caption.txt,False,665,cee00d00a94111355a49324f92f3decc04ae9d1073d2dcd3d471fd3e3923ce00,campaign-data.js,CAMPAIGN.weeks[id=w11].caption,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,3e4fe0cb7bd76e0959ceb2683f2d8c8e36a9fdff743e6d9b5fcbe0b3c50dca8b,,,
w11,complete source copy,downloads/publishing-kit/weeks/w11/source-copy.json,weeks/w11/source-copy.json,False,1363,50c3282812a2aff949f2475428af00e7716048142501dba62946c5ecc4f44f69,campaign-data.js,CAMPAIGN.weeks[id=w11],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,3e4fe0cb7bd76e0959ceb2683f2d8c8e36a9fdff743e6d9b5fcbe0b3c50dca8b,,,
w11,instructions,downloads/publishing-kit/weeks/w11/README.txt,weeks/w11/README.txt,False,711,0118d99b943217edb06cdd7813d8500c87639c0e604215e4601f98d5c5b10f6e,campaign-data.js,,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,3e4fe0cb7bd76e0959ceb2683f2d8c8e36a9fdff743e6d9b5fcbe0b3c50dca8b,,,
w11-feed,social format export,downloads/publishing-kit/weeks/w11/w11-feed.png,weeks/w11/w11-feed.png,False,602276,62796f328a36807869efc6e1d8ca82dfe1677778647e0d1ed0a37483e615338f,assets/exports/w11-feed.webp,CAMPAIGN.weeks[id=w11],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,8d763cd794011f30a1dc0f0fad31ed5fcd8e4ebb7b710a56777957cf7b00d11c,1080,1350,
w11-square,social format export,downloads/publishing-kit/weeks/w11/w11-square.png,weeks/w11/w11-square.png,False,522277,fa89d577a55c27aa06a8e0ff341cb6d08e8582d845a66da96beee0e2ea6ee654,assets/exports/w11-square.webp,CAMPAIGN.weeks[id=w11],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,365f28b3fec57f8c6922335bf9f71ac256f7431dcaf7c872abc875c3ddc3732b,1080,1080,
w11-story,social format export,downloads/publishing-kit/weeks/w11/w11-story.png,weeks/w11/w11-story.png,False,765063,03f2ea62a404b7b266aef0107da88df609436059f9eb64fde92e300cfb884f15,assets/exports/w11-story.webp,CAMPAIGN.weeks[id=w11],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,8af5235474bcf20c08e18e4962e314e26aad4e625456492c874315792aaef1ed,1080,1920,
w11-wide,social format export,downloads/publishing-kit/weeks/w11/w11-wide.png,weeks/w11/w11-wide.png,False,705004,093f47001a8fed705840e5f2815b4d4e40cfcded44f3c98831b9d77436487096,assets/exports/w11-wide.webp,CAMPAIGN.weeks[id=w11],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,4dc9bf26b1e5655c44b9dbe64ecd3953e503ffd39550504e63ab83f019171a8a,1600,900,
w12,LinkedIn caption,downloads/publishing-kit/weeks/w12/caption.txt,weeks/w12/caption.txt,False,622,f6585a11de9272301aa1387c8ac175bac11ba43886db27986c2eb4dd793fb9e7,campaign-data.js,CAMPAIGN.weeks[id=w12].caption,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,3e4fe0cb7bd76e0959ceb2683f2d8c8e36a9fdff743e6d9b5fcbe0b3c50dca8b,,,
w12,complete source copy,downloads/publishing-kit/weeks/w12/source-copy.json,weeks/w12/source-copy.json,False,1316,9b5c840833c1fa72393dc0f133aa06de737c8fdf091e046f1095f635fec942de,campaign-data.js,CAMPAIGN.weeks[id=w12],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,3e4fe0cb7bd76e0959ceb2683f2d8c8e36a9fdff743e6d9b5fcbe0b3c50dca8b,,,
w12,instructions,downloads/publishing-kit/weeks/w12/README.txt,weeks/w12/README.txt,False,711,0f5fb387f3a4f0b7efdc120ad6eb5a517d852f0ecb1305b2975619fecd04f19e,campaign-data.js,,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,3e4fe0cb7bd76e0959ceb2683f2d8c8e36a9fdff743e6d9b5fcbe0b3c50dca8b,,,
w12-feed,social format export,downloads/publishing-kit/weeks/w12/w12-feed.png,weeks/w12/w12-feed.png,False,436640,0e27fc9cb853c175d63e2653f1797661a902490c5b5ef4f2af2db204b71a3f40,assets/exports/w12-feed.webp,CAMPAIGN.weeks[id=w12],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,4ef36e34ab250ee47ea30cfc34f697dea34973191d0b949f96d320f108302451,1080,1350,
w12-square,social format export,downloads/publishing-kit/weeks/w12/w12-square.png,weeks/w12/w12-square.png,False,398485,aaab52fb46223a1acb3d28e9bf61a225c21cb03b55f826cb5dd5b26133c46a29,assets/exports/w12-square.webp,CAMPAIGN.weeks[id=w12],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,3b17c5e75d74404786cab5917101f85c63df4efb876d312ea7ab04f8ec4f262a,1080,1080,
w12-story,social format export,downloads/publishing-kit/weeks/w12/w12-story.png,weeks/w12/w12-story.png,False,555820,884925ca7eb04fe04df795446abf5bdf014f9a9e804352d334f1203bd4731710,assets/exports/w12-story.webp,CAMPAIGN.weeks[id=w12],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,daca8353ba685b99cb5231072aed170e7927ab7b68a5a2b5534a69ae6c53321c,1080,1920,
w12-wide,social format export,downloads/publishing-kit/weeks/w12/w12-wide.png,weeks/w12/w12-wide.png,False,890900,d64b67e26492b98f0a6febac459b3889ec0cb23a079ef9aff322000b1787073b,assets/exports/w12-wide.webp,CAMPAIGN.weeks[id=w12],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,53122fa1d78b85173ecefb402a95389d4770453de8abef3435fe976c05a36023,1600,900,
asset-tracking-01,LinkedIn document slide — M2M Connectivity,downloads/publishing-kit/carousels/asset-tracking/asset-tracking-01.png,carousels/asset-tracking/asset-tracking-01.png,False,716038,12b7997a6ffeb6dd8948be1afa60d24686ae45bda654a0cb635e21e4cffca257,assets/carousels/asset-tracking-01.webp,CAMPAIGN.carousels[id=asset-tracking].slides[0],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,daef87ef7bf848510023c8a3badbe7e784bd1068baa6ad733dfa2b0073e0f1b0,1080,1350,
asset-tracking-02,LinkedIn document slide — M2M Connectivity,downloads/publishing-kit/carousels/asset-tracking/asset-tracking-02.png,carousels/asset-tracking/asset-tracking-02.png,False,618616,9f3d95724151185f019d4faf96cc860f2871146e46261f04b14dfb82da5509f9,assets/carousels/asset-tracking-02.webp,CAMPAIGN.carousels[id=asset-tracking].slides[1],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,2bb17b1012a90f4d97df13d94369889855108892b2742a9146046511194f589d,1080,1350,
asset-tracking-03,LinkedIn document slide — M2M Connectivity,downloads/publishing-kit/carousels/asset-tracking/asset-tracking-03.png,carousels/asset-tracking/asset-tracking-03.png,False,725750,9223e6511286e1cbc1192d0fd799169e62caf912fb1a954d5502402e9b0ec395,assets/carousels/asset-tracking-03.webp,CAMPAIGN.carousels[id=asset-tracking].slides[2],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,16a89e42de0f14e8537099bf2fa9b535e7adb294ae6e4c75141267e283e1cabf,1080,1350,
asset-tracking-04,LinkedIn document slide — M2M Connectivity,downloads/publishing-kit/carousels/asset-tracking/asset-tracking-04.png,carousels/asset-tracking/asset-tracking-04.png,False,711949,a4e421426a6cb6d06f85df9860a7e0a3a7924bcbecb5b1076847a5328c4d3617,assets/carousels/asset-tracking-04.webp,CAMPAIGN.carousels[id=asset-tracking].slides[3],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,c6ecd6039b6c8a6514d18d0a8e3bc96d6a7c7b9834041bcd3769c0f008ee8002,1080,1350,
asset-tracking-05,LinkedIn document slide — M2M Connectivity,downloads/publishing-kit/carousels/asset-tracking/asset-tracking-05.png,carousels/asset-tracking/asset-tracking-05.png,False,871474,db22f0455758298b7636ce2c3e3a29603a96acb6895f3d19cb4238f71e00fa34,assets/carousels/asset-tracking-05.webp,CAMPAIGN.carousels[id=asset-tracking].slides[4],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,638060b0fe3567444ebd0d293a1daa454d3ce89a052552c4293e99eb7879f132,1080,1350,
asset-tracking,LinkedIn document PDF — M2M Connectivity,downloads/asset-tracking-linkedin-document.pdf,,True,1876855,7dd71c08caf03a7b5d0286ea4d079d690d2d5fa6b6c7a44528a660331895546b,,CAMPAIGN.carousels[id=asset-tracking],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,,,,5
asset-tracking,LinkedIn document PDF — M2M Connectivity,downloads/publishing-kit/carousels/asset-tracking/asset-tracking-linkedin-document.pdf,carousels/asset-tracking/asset-tracking-linkedin-document.pdf,False,1876855,7dd71c08caf03a7b5d0286ea4d079d690d2d5fa6b6c7a44528a660331895546b,downloads/asset-tracking-linkedin-document.pdf,,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,7dd71c08caf03a7b5d0286ea4d079d690d2d5fa6b6c7a44528a660331895546b,,,5
asset-tracking,instructions,downloads/publishing-kit/carousels/asset-tracking/BRAND-VERSION.txt,carousels/asset-tracking/BRAND-VERSION.txt,False,369,2d1cd4b9b6b7ac6b28a546a9acedc5634c411a67e8ba2c1021d702f27b4258ed,campaign-data.js,,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,3e4fe0cb7bd76e0959ceb2683f2d8c8e36a9fdff743e6d9b5fcbe0b3c50dca8b,,,
asset-tracking,LinkedIn document caption,downloads/publishing-kit/carousels/asset-tracking/caption.txt,carousels/asset-tracking/caption.txt,False,688,ab7a282b6b9888f034565ef4ada71c15997a84a49a07ee32be021e9cf38842fb,campaign-data.js,CAMPAIGN.weeks[id=w04].caption,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,3e4fe0cb7bd76e0959ceb2683f2d8c8e36a9fdff743e6d9b5fcbe0b3c50dca8b,,,
asset-tracking,complete source copy,downloads/publishing-kit/carousels/asset-tracking/source-copy.json,carousels/asset-tracking/source-copy.json,False,2101,c8251a365c6b94ccae525b087c4409590d5dec3212aa5bf99cc0e8f459db48d8,campaign-data.js,CAMPAIGN.carousels[id=asset-tracking],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,3e4fe0cb7bd76e0959ceb2683f2d8c8e36a9fdff743e6d9b5fcbe0b3c50dca8b,,,
asset-tracking,instructions,downloads/publishing-kit/carousels/asset-tracking/README.txt,carousels/asset-tracking/README.txt,False,939,af1c47cfbcc3195d7eb2f32ccd7aa7c3ae3e05a973891f7980002ca463c38822,campaign-data.js,,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,3e4fe0cb7bd76e0959ceb2683f2d8c8e36a9fdff743e6d9b5fcbe0b3c50dca8b,,,
asset-tracking-m2m-one-01,LinkedIn document slide — M2M One,downloads/publishing-kit/carousels/asset-tracking/m2m-one/asset-tracking-01.png,carousels/asset-tracking/m2m-one/asset-tracking-01.png,False,718320,5bc1287b8847e4a4751a7cea1a9417f29b716904986d7b10814e32a4bb4f268a,assets/carousels/m2m-one/asset-tracking-01.webp,CAMPAIGN.carousels[id=asset-tracking].slides[0],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,6ac5a132416291e83ab206660e47fa930e5bb8aa4bbe1dde781a5737828c7240,1080,1350,
asset-tracking-m2m-one-02,LinkedIn document slide — M2M One,downloads/publishing-kit/carousels/asset-tracking/m2m-one/asset-tracking-02.png,carousels/asset-tracking/m2m-one/asset-tracking-02.png,False,622330,e008de8cc9a91bf4456ab191b279135894926633aaf7b59fbe4cc1c7ef6604bb,assets/carousels/m2m-one/asset-tracking-02.webp,CAMPAIGN.carousels[id=asset-tracking].slides[1],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,b9da53c2d143a3c7cc5e30f086f044c6b2a05a88750894671da5b72ae8aa8b8e,1080,1350,
asset-tracking-m2m-one-03,LinkedIn document slide — M2M One,downloads/publishing-kit/carousels/asset-tracking/m2m-one/asset-tracking-03.png,carousels/asset-tracking/m2m-one/asset-tracking-03.png,False,726356,25137ecc3c14a5854f664fb095e13cb63e2e392c1eac2cf51bcc2428a4b4db89,assets/carousels/m2m-one/asset-tracking-03.webp,CAMPAIGN.carousels[id=asset-tracking].slides[2],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,41f6542829c4c5250c0d0e264ea9ffbd929690d79e8f60db44413e4097ffd570,1080,1350,
