asset_id,channel,file,archive_path,external_only,bytes,sha256,source_file,source_copy,readiness,readiness_holds,destination_status,source_sha256,width,height,pages
w08,LinkedIn caption,downloads/publishing-kit/weeks/w08/caption.txt,weeks/w08/caption.txt,False,664,db964bc20a298282dddf7ded9ef1c46ee669dd9ddae1b9a78f1001fae15fbf41,campaign-data.js,CAMPAIGN.weeks[id=w08].caption,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
w08,complete source copy,downloads/publishing-kit/weeks/w08/source-copy.json,weeks/w08/source-copy.json,False,1309,1b5049be3eae74729e07cedd003313e8b6457b1849cafc83071db2b325920685,campaign-data.js,CAMPAIGN.weeks[id=w08],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
w08,instructions,downloads/publishing-kit/weeks/w08/README.txt,weeks/w08/README.txt,False,711,b836a5bbbd8869b0125c6f84febefa9e31451c2230afd04fe27878249f63c62a,campaign-data.js,,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
w08-feed,social format export,downloads/publishing-kit/weeks/w08/w08-feed.png,weeks/w08/w08-feed.png,False,325559,0a4cdfa2341890d1740c3c5edbcc5bc3a7518f54e801c34547c47e449fd7bb13,assets/exports/w08-feed.webp,CAMPAIGN.weeks[id=w08],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,69267afcaec25aa9b0782deaa7ec5584496449c5d953ba22f4a4b7e99699286e,1080,1350,
w08-square,social format export,downloads/publishing-kit/weeks/w08/w08-square.png,weeks/w08/w08-square.png,False,315641,66df69900738c0057c9509902c6a8801b51f16a7b077e3637a2317e59adfa016,assets/exports/w08-square.webp,CAMPAIGN.weeks[id=w08],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,bae7dcf561569dd13d026334cef5a34d1c567ec553c631791a870e864f0a1b4c,1080,1080,
w08-story,social format export,downloads/publishing-kit/weeks/w08/w08-story.png,weeks/w08/w08-story.png,False,370692,ff63835d28def64dec8b919b5f909af4436f4673ab7404053adc0540a6cdb28d,assets/exports/w08-story.webp,CAMPAIGN.weeks[id=w08],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,5c73e7dba47679a8a6c40fb4d6d6d251a4251070934a3d76ac33e54e03bcc60c,1080,1920,
w08-wide,social format export,downloads/publishing-kit/weeks/w08/w08-wide.png,weeks/w08/w08-wide.png,False,792802,62bc7d6aa33ead9864edc9ecc09e7e6ce38f0a695f7bff656e579b4df3d28a9f,assets/exports/w08-wide.webp,CAMPAIGN.weeks[id=w08],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,cff0c4b9447b76894d4dee90ef7adffd4d9ed25b7d8193b6d4de946f027a7c2d,1600,900,
w09,LinkedIn caption,downloads/publishing-kit/weeks/w09/caption.txt,weeks/w09/caption.txt,False,698,3ab59f760d5489db3a50b2fc2e26e494e5f5883dfe0d0679186fc8e77c73d724,campaign-data.js,CAMPAIGN.weeks[id=w09].caption,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
w09,complete source copy,downloads/publishing-kit/weeks/w09/source-copy.json,weeks/w09/source-copy.json,False,1420,0fb3d746b581908f16a63e579113821421bc302da9cce1c4329fe78e71b757a7,campaign-data.js,CAMPAIGN.weeks[id=w09],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
w09,instructions,downloads/publishing-kit/weeks/w09/README.txt,weeks/w09/README.txt,False,751,39994ed2432d76e9fa79ee661fe0e49021afa57876c0943506953e4a31f378ff,campaign-data.js,,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
w09-feed,social format export,downloads/publishing-kit/weeks/w09/w09-feed.png,weeks/w09/w09-feed.png,False,614510,154526185aaedb7b78948c2c47cff895ee68b5f816cea8dde62748516c59acd9,assets/exports/w09-feed.webp,CAMPAIGN.weeks[id=w09],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,f664bea98d168c3ec1e8c52781708a09bdb3542baa077292cf2ab3a3f9214212,1080,1350,
w09-square,social format export,downloads/publishing-kit/weeks/w09/w09-square.png,weeks/w09/w09-square.png,False,528666,00cd8a4cf2099778054b217e3cd673aa0a65067d5ede282fe2f67897ad7ef5c6,assets/exports/w09-square.webp,CAMPAIGN.weeks[id=w09],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,bb9376697725249b7fb442badb2b850a64df2561150e58aa86d371680aa16ff9,1080,1080,
w09-story,social format export,downloads/publishing-kit/weeks/w09/w09-story.png,weeks/w09/w09-story.png,False,802217,5cd3596adf69d0229fc7c9d95ec3246b5e893f2da286e2bf3528100c4ee51484,assets/exports/w09-story.webp,CAMPAIGN.weeks[id=w09],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,0588b7028efe8e952cc44dd9a4a6c11d313b4207b4cb5132ae5a8c90b0bfa4bb,1080,1920,
w09-wide,social format export,downloads/publishing-kit/weeks/w09/w09-wide.png,weeks/w09/w09-wide.png,False,730023,47be93d98396c917364f5a6fb05a788f0307d6cb2bbc7f98f397ad81bd74d40b,assets/exports/w09-wide.webp,CAMPAIGN.weeks[id=w09],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,e205b4919283db7bb5a38fea3685e81e74bfd2216ca1d0a48c832e1095c9542b,1600,900,
w10,LinkedIn caption,downloads/publishing-kit/weeks/w10/caption.txt,weeks/w10/caption.txt,False,660,00969641fa42a5c6905b474f3461a4fdd4d4079f336dad75b2919836afc4cf2f,campaign-data.js,CAMPAIGN.weeks[id=w10].caption,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
w10,complete source copy,downloads/publishing-kit/weeks/w10/source-copy.json,weeks/w10/source-copy.json,False,1337,80c74397097e1ade4711251bd446e03c5c838e2dbe88ec5c0d76e198df2dfdeb,campaign-data.js,CAMPAIGN.weeks[id=w10],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
w10,instructions,downloads/publishing-kit/weeks/w10/README.txt,weeks/w10/README.txt,False,881,2c61203aa835f5d432df98c69d894892104a98297acf8feafdce0133cf0d98b3,campaign-data.js,,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
w10-feed,social format export,downloads/publishing-kit/weeks/w10/w10-feed.png,weeks/w10/w10-feed.png,False,425335,70a0aca289f5121e402ad61f67debeeabd1abbe67fe0171d527850f7642e0dd2,assets/exports/w10-feed.webp,CAMPAIGN.weeks[id=w10],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,c7e9e8d43f947ce0ae489cc2c038bdbeece4e20e4f6e318b2472de5c85e2bce8,1080,1350,
w10-square,social format export,downloads/publishing-kit/weeks/w10/w10-square.png,weeks/w10/w10-square.png,False,385339,5c6ff7cb6cf6231d631d8c251ff185f097509ed0875998ab87d09d3661417867,assets/exports/w10-square.webp,CAMPAIGN.weeks[id=w10],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,67e9da6ff5b61b5095003aad210bbe43602e5d7d4e17048ef6eb6ae5ba60ff78,1080,1080,
w10-story,social format export,downloads/publishing-kit/weeks/w10/w10-story.png,weeks/w10/w10-story.png,False,524464,ba2ffbbd73cfd0d931112d70bcef13c5f7f89a27da84542beafa219b978e55c6,assets/exports/w10-story.webp,CAMPAIGN.weeks[id=w10],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,ec49ff0000a8b106f2c3786c069778c381b3ef143296a4f4038b2408ff5678ae,1080,1920,
w10-wide,social format export,downloads/publishing-kit/weeks/w10/w10-wide.png,weeks/w10/w10-wide.png,False,893389,6d3edcffeba1b284aab058b15da19bccf8a9203625f4e00083b1ce5526dabe42,assets/exports/w10-wide.webp,CAMPAIGN.weeks[id=w10],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,760adab5b15a0293dff39b4e71efc18a40f5679f925e9bc94a687b1f0b731c4b,1600,900,
w11,LinkedIn caption,downloads/publishing-kit/weeks/w11/caption.txt,weeks/w11/caption.txt,False,665,cee00d00a94111355a49324f92f3decc04ae9d1073d2dcd3d471fd3e3923ce00,campaign-data.js,CAMPAIGN.weeks[id=w11].caption,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
w11,complete source copy,downloads/publishing-kit/weeks/w11/source-copy.json,weeks/w11/source-copy.json,False,1363,50c3282812a2aff949f2475428af00e7716048142501dba62946c5ecc4f44f69,campaign-data.js,CAMPAIGN.weeks[id=w11],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
w11,instructions,downloads/publishing-kit/weeks/w11/README.txt,weeks/w11/README.txt,False,711,0118d99b943217edb06cdd7813d8500c87639c0e604215e4601f98d5c5b10f6e,campaign-data.js,,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
w11-feed,social format export,downloads/publishing-kit/weeks/w11/w11-feed.png,weeks/w11/w11-feed.png,False,629713,d3c5954b54db7f946b0e69b4ae307b14f2c8a73d1d0e0eb785995f791e534196,assets/exports/w11-feed.webp,CAMPAIGN.weeks[id=w11],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,8d763cd794011f30a1dc0f0fad31ed5fcd8e4ebb7b710a56777957cf7b00d11c,1080,1350,
w11-square,social format export,downloads/publishing-kit/weeks/w11/w11-square.png,weeks/w11/w11-square.png,False,546492,2bf97dd8cb73b870ccb89fedd222b94c2b5e517e9312b6230bd2eac4d2d56e43,assets/exports/w11-square.webp,CAMPAIGN.weeks[id=w11],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,365f28b3fec57f8c6922335bf9f71ac256f7431dcaf7c872abc875c3ddc3732b,1080,1080,
w11-story,social format export,downloads/publishing-kit/weeks/w11/w11-story.png,weeks/w11/w11-story.png,False,807164,4791f4db83f1d1a5c3b0ecc459a216b3fadf72e43a893bc6a3e8db226d1192e2,assets/exports/w11-story.webp,CAMPAIGN.weeks[id=w11],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,8af5235474bcf20c08e18e4962e314e26aad4e625456492c874315792aaef1ed,1080,1920,
w11-wide,social format export,downloads/publishing-kit/weeks/w11/w11-wide.png,weeks/w11/w11-wide.png,False,749990,7f8365286b29cca84c867b8327217ec894ca09c89c6af33ed5d36a4e20bfd004,assets/exports/w11-wide.webp,CAMPAIGN.weeks[id=w11],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,4dc9bf26b1e5655c44b9dbe64ecd3953e503ffd39550504e63ab83f019171a8a,1600,900,
w12,LinkedIn caption,downloads/publishing-kit/weeks/w12/caption.txt,weeks/w12/caption.txt,False,622,f6585a11de9272301aa1387c8ac175bac11ba43886db27986c2eb4dd793fb9e7,campaign-data.js,CAMPAIGN.weeks[id=w12].caption,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
w12,complete source copy,downloads/publishing-kit/weeks/w12/source-copy.json,weeks/w12/source-copy.json,False,1316,9b5c840833c1fa72393dc0f133aa06de737c8fdf091e046f1095f635fec942de,campaign-data.js,CAMPAIGN.weeks[id=w12],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
w12,instructions,downloads/publishing-kit/weeks/w12/README.txt,weeks/w12/README.txt,False,711,0f5fb387f3a4f0b7efdc120ad6eb5a517d852f0ecb1305b2975619fecd04f19e,campaign-data.js,,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
w12-feed,social format export,downloads/publishing-kit/weeks/w12/w12-feed.png,weeks/w12/w12-feed.png,False,464545,b0856235b96c7d144727e3289384bf7e503a59ec4b4d253509a1595c52e1a7b6,assets/exports/w12-feed.webp,CAMPAIGN.weeks[id=w12],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,4ef36e34ab250ee47ea30cfc34f697dea34973191d0b949f96d320f108302451,1080,1350,
w12-square,social format export,downloads/publishing-kit/weeks/w12/w12-square.png,weeks/w12/w12-square.png,False,424240,0c402bd66ca919b510060fd629375df7452d0bcfc3ecf68c9908c0165fff3978,assets/exports/w12-square.webp,CAMPAIGN.weeks[id=w12],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,3b17c5e75d74404786cab5917101f85c63df4efb876d312ea7ab04f8ec4f262a,1080,1080,
w12-story,social format export,downloads/publishing-kit/weeks/w12/w12-story.png,weeks/w12/w12-story.png,False,591610,3ccd8a27d6399f7d7c6e6ae49fdd7f40617408f81761fef7a3a69ef56860a874,assets/exports/w12-story.webp,CAMPAIGN.weeks[id=w12],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,daca8353ba685b99cb5231072aed170e7927ab7b68a5a2b5534a69ae6c53321c,1080,1920,
w12-wide,social format export,downloads/publishing-kit/weeks/w12/w12-wide.png,weeks/w12/w12-wide.png,False,937516,e8bf76af4fa3c06292bd39dc736bc83b4e4b0540848a444eca1d6db9a6f37242,assets/exports/w12-wide.webp,CAMPAIGN.weeks[id=w12],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,53122fa1d78b85173ecefb402a95389d4770453de8abef3435fe976c05a36023,1600,900,
asset-tracking-01,LinkedIn document slide,downloads/publishing-kit/carousels/asset-tracking/asset-tracking-01.png,carousels/asset-tracking/asset-tracking-01.png,False,916503,3f10a162c3213de15b0d67f5a01bfa5073ff5331afb4ed25a4c33731bd460d63,assets/carousels/asset-tracking-01.webp,CAMPAIGN.carousels[id=asset-tracking].slides[0],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,67b840d4bb7fcf2a961b6efb5fe5683ec2494b917256162d728027016f235cc3,1080,1350,
asset-tracking-02,LinkedIn document slide,downloads/publishing-kit/carousels/asset-tracking/asset-tracking-02.png,carousels/asset-tracking/asset-tracking-02.png,False,249295,d7f120e240a39e60bb74e5b5a1edecd91228bac944bfbee7fdc15cffa3133999,assets/carousels/asset-tracking-02.webp,CAMPAIGN.carousels[id=asset-tracking].slides[1],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,2787e9c8028fdf57bac3523812bc265459e3228612bf9d73bd0ced92ca9ee96f,1080,1350,
asset-tracking-03,LinkedIn document slide,downloads/publishing-kit/carousels/asset-tracking/asset-tracking-03.png,carousels/asset-tracking/asset-tracking-03.png,False,258940,05dcda3a6a2c51619a66cc4b1a82eda5dc7d7549af6eb8bfb0bc7a14d6c83218,assets/carousels/asset-tracking-03.webp,CAMPAIGN.carousels[id=asset-tracking].slides[2],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,a6b917dfc073d8e92a7785ec79278147b8e567a599f7ee7ed5cb6bd8597ce6c0,1080,1350,
asset-tracking-04,LinkedIn document slide,downloads/publishing-kit/carousels/asset-tracking/asset-tracking-04.png,carousels/asset-tracking/asset-tracking-04.png,False,265097,42259c1890d37b9557a202e426479537347526d667329cc7486865bc41f5f77d,assets/carousels/asset-tracking-04.webp,CAMPAIGN.carousels[id=asset-tracking].slides[3],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,3fed1eb224173e30df4be24125fd3449566378a3128ae14de2b5408991f8c351,1080,1350,
asset-tracking-05,LinkedIn document slide,downloads/publishing-kit/carousels/asset-tracking/asset-tracking-05.png,carousels/asset-tracking/asset-tracking-05.png,False,870562,f2b54ecabdceaeec583ff41da4d1a41f232ed308ce64a9ee4c169e67e76b58a5,assets/carousels/asset-tracking-05.webp,CAMPAIGN.carousels[id=asset-tracking].slides[4],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,cd5c1ab279a67b8dcd874c8fa8f3ecba73f44031ed858faf834e23f648faaf59,1080,1350,
asset-tracking,LinkedIn document PDF,downloads/asset-tracking-linkedin-document.pdf,,True,3345113,ba421a8d526f48bcabf4440c08daf4a70c7447e9c9be9b13f96662ac28e8f16c,,CAMPAIGN.carousels[id=asset-tracking],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,,,,5
asset-tracking,LinkedIn document PDF,downloads/publishing-kit/carousels/asset-tracking/asset-tracking-linkedin-document.pdf,carousels/asset-tracking/asset-tracking-linkedin-document.pdf,False,3345113,ba421a8d526f48bcabf4440c08daf4a70c7447e9c9be9b13f96662ac28e8f16c,downloads/asset-tracking-linkedin-document.pdf,,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,ba421a8d526f48bcabf4440c08daf4a70c7447e9c9be9b13f96662ac28e8f16c,,,5
asset-tracking,LinkedIn document caption,downloads/publishing-kit/carousels/asset-tracking/caption.txt,carousels/asset-tracking/caption.txt,False,688,ab7a282b6b9888f034565ef4ada71c15997a84a49a07ee32be021e9cf38842fb,campaign-data.js,CAMPAIGN.weeks[id=w04].caption,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
asset-tracking,complete source copy,downloads/publishing-kit/carousels/asset-tracking/source-copy.json,carousels/asset-tracking/source-copy.json,False,1100,d5ea603712e4c45a8067c3750f1f128d106a4cce3c46d911ba65de0dbdcb294b,campaign-data.js,CAMPAIGN.carousels[id=asset-tracking],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
asset-tracking,instructions,downloads/publishing-kit/carousels/asset-tracking/README.txt,carousels/asset-tracking/README.txt,False,596,c23d2870a299ef597543902aede9c7556159cbe49ba7d51e50f0384c8b38dc7a,campaign-data.js,,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
agtech-01,LinkedIn document slide,downloads/publishing-kit/carousels/agtech/agtech-01.png,carousels/agtech/agtech-01.png,False,406183,e829c5a95fe6c522b8789c543c4ccdb4922d01755a3bdd5ef3a0510f6b0f8491,assets/carousels/agtech-01.webp,CAMPAIGN.carousels[id=agtech].slides[0],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,1350c7da695f173c0676e5f9fb1dfdc9df0cb056e31e690b1cf4817ad7c515ea,1080,1350,
agtech-02,LinkedIn document slide,downloads/publishing-kit/carousels/agtech/agtech-02.png,carousels/agtech/agtech-02.png,False,301358,a80036e48473a1a292d53bcf7910dc2548a1cd38cc300c2d698dd7d4e75aab0f,assets/carousels/agtech-02.webp,CAMPAIGN.carousels[id=agtech].slides[1],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,d40c9c8a3ce4051a398a8830d02718ace663fc0f2e6a00e78e6e391d19403d4d,1080,1350,
agtech-03,LinkedIn document slide,downloads/publishing-kit/carousels/agtech/agtech-03.png,carousels/agtech/agtech-03.png,False,272677,5d60116d352c6e6124356e4b639dfd7bcde91176bb14788155ec28a6b34de3fb,assets/carousels/agtech-03.webp,CAMPAIGN.carousels[id=agtech].slides[2],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,b5ecd791228c111518c520f5df843214b8ad469bfdc103ccb85b03ee05b653fb,1080,1350,
agtech-04,LinkedIn document slide,downloads/publishing-kit/carousels/agtech/agtech-04.png,carousels/agtech/agtech-04.png,False,265674,a1bd92859fdd0ee18776a3169564ee4e3c3132f4421b52a47d98f253e81e66ca,assets/carousels/agtech-04.webp,CAMPAIGN.carousels[id=agtech].slides[3],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,49fb3fa1f59dad23071f225157960fbce139630bbee9e34d5b3baab7a46c8810,1080,1350,
agtech-05,LinkedIn document slide,downloads/publishing-kit/carousels/agtech/agtech-05.png,carousels/agtech/agtech-05.png,False,381830,adbddb0cac52f9d4bb7f49c1cf70aa096577dd5a88e567373fbe033789169c79,assets/carousels/agtech-05.webp,CAMPAIGN.carousels[id=agtech].slides[4],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,c518594aa1aed9edd766fc1f4a85ea1800ced44f56e7d0381c02e866318d91a0,1080,1350,
agtech,LinkedIn document PDF,downloads/agtech-linkedin-document.pdf,,True,2202803,19013abd8c912690c6572074182289ff9fcc1de57963455a71dbdab0842f2db9,,CAMPAIGN.carousels[id=agtech],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,,,,5
agtech,LinkedIn document PDF,downloads/publishing-kit/carousels/agtech/agtech-linkedin-document.pdf,carousels/agtech/agtech-linkedin-document.pdf,False,2202803,19013abd8c912690c6572074182289ff9fcc1de57963455a71dbdab0842f2db9,downloads/agtech-linkedin-document.pdf,,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,19013abd8c912690c6572074182289ff9fcc1de57963455a71dbdab0842f2db9,,,5
